manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_capacity,body_type,has_warranty,drivetrain,price_usd,is_exchangeable
Peugeot,406,automatic,silver,184637,1998,gasoline,False,1.8,sedan,False,front,1550.0,False
Peugeot,206,mechanical,silver,325000,2002,diesel,False,2.0,hatchback,False,front,2500.0,False
Peugeot,Partner Tepee,mechanical,grey,157000,2013,gasoline,False,1.6,minivan,False,front,8000.0,False
Peugeot,605,mechanical,white,346000,1997,diesel,False,2.5,sedan,False,front,1500.0,True
Peugeot,308,automatic,blue,166800,2008,gasoline,False,1.6,hatchback,False,front,5150.0,False
Peugeot,406,mechanical,blue,296545,1998,gasoline,False,1.8,sedan,False,front,1600.0,False
Peugeot,406,mechanical,green,300000,1998,gasoline,False,1.8,sedan,False,front,1800.0,False
Peugeot,307,mechanical,blue,310000,2003,diesel,False,2.0,universal,False,front,4500.0,False
Peugeot,207,automatic,red,188000,2008,gasoline,False,1.4,hatchback,False,front,4888.0,False
Peugeot,5008,automatic,blue,180000,2015,diesel,False,1.6,minivan,False,front,11600.0,False
Peugeot,308,mechanical,black,163000,2015,diesel,False,1.6,universal,False,front,9800.0,False
Peugeot,308,automatic,red,118000,2010,gasoline,False,1.6,hatchback,False,front,6999.0,False
Peugeot,407,mechanical,brown,250000,2006,gasoline,False,1.8,sedan,False,front,3650.0,True
Peugeot,307,automatic,red,268481,2001,gasoline,False,2.0,hatchback,False,front,3100.0,True
Peugeot,607,mechanical,blue,354000,2002,diesel,False,2.2,sedan,False,front,5800.0,True
Peugeot,406,mechanical,blue,222222,1996,gasoline,False,1.8,sedan,False,front,1400.0,True
Peugeot,5008,mechanical,white,132000,2015,diesel,False,1.6,minivan,False,front,11950.0,False
Peugeot,206,mechanical,yellow,179000,2003,gasoline,False,1.4,hatchback,False,front,2700.0,False
Peugeot,406,mechanical,black,265000,2003,gasoline,False,1.8,sedan,False,front,2950.0,False
Peugeot,605,mechanical,black,20000,1993,diesel,False,2.1,sedan,False,front,900.0,True
Peugeot,3008,mechanical,grey,170000,2010,gasoline,False,1.6,hatchback,False,front,8450.0,False
Peugeot,306,mechanical,grey,380000,1993,diesel,False,1.9,hatchback,False,front,820.0,True
Peugeot,607,automatic,silver,405000,2002,diesel,False,2.2,sedan,False,front,4250.0,False
Peugeot,605,automatic,green,452000,1996,diesel,False,2.1,sedan,False,front,1800.0,False
Peugeot,307,mechanical,silver,450000,2004,diesel,False,1.4,universal,False,front,2000.0,True
Peugeot,607,automatic,black,269000,2004,diesel,False,2.7,sedan,False,front,7050.0,True
Peugeot,406,mechanical,grey,350000,1998,gasoline,False,1.8,sedan,False,front,1999.0,True
Peugeot,308,mechanical,silver,170000,2010,gasoline,False,1.6,hatchback,False,front,5700.0,True
Peugeot,306,mechanical,blue,200000,1999,gasoline,False,1.4,universal,False,front,1550.0,False
Peugeot,807,mechanical,blue,290000,2004,diesel,False,2.2,minivan,False,front,5200.0,True
Peugeot,207,mechanical,black,198000,2010,gasoline,False,1.4,universal,False,front,5900.0,False
Peugeot,406,mechanical,silver,373000,1998,gasoline,False,1.8,sedan,False,front,1500.0,True
Peugeot,306,mechanical,red,310000,1998,gasoline,False,1.6,hatchback,False,front,2000.0,True
Peugeot,605,mechanical,grey,358000,1998,diesel,False,2.5,sedan,False,front,2200.0,True
Peugeot,207,mechanical,silver,186200,2008,gasoline,False,1.4,universal,False,front,5150.0,False
Peugeot,206,mechanical,grey,89000,2009,gasoline,False,1.1,hatchback,False,front,5000.0,False
Peugeot,Expert,mechanical,white,95000,2007,diesel,False,2.0,van,False,front,18021.43,False
Peugeot,407,automatic,black,216000,2006,diesel,False,2.0,sedan,False,front,5500.0,True
Peugeot,407,mechanical,blue,298000,2005,gasoline,False,1.8,sedan,False,front,4901.0,True
Peugeot,3008,mechanical,blue,167300,2009,gasoline,False,1.6,suv,False,front,8300.0,False
Peugeot,306,mechanical,green,233000,1994,gas,True,1.4,hatchback,False,front,1200.0,True
Peugeot,406,mechanical,blue,260000,1996,gasoline,False,1.8,sedan,False,front,2600.0,False
Peugeot,407,mechanical,brown,287000,2007,diesel,False,2.2,universal,False,front,6000.0,False
Peugeot,605,mechanical,blue,360000,1998,diesel,False,2.1,sedan,False,front,780.0,False
Peugeot,206,mechanical,blue,260000,2002,gasoline,False,1.4,universal,False,front,2500.0,True
Peugeot,407,mechanical,black,115500,2007,gasoline,False,2.0,sedan,False,front,6000.0,True
Peugeot,406,mechanical,black,420000,1999,gasoline,False,2.0,sedan,False,front,3350.0,True
Peugeot,Partner,mechanical,red,330000,2002,diesel,False,1.9,universal,False,front,3100.0,False
Peugeot,308,automatic,red,160000,2008,gasoline,False,1.6,hatchback,False,front,5300.0,False
Peugeot,406,mechanical,blue,240000,2000,gasoline,False,1.8,sedan,False,front,3500.0,True
Peugeot,407,mechanical,other,300000,2004,gasoline,False,1.8,sedan,False,front,4400.0,False
Peugeot,206,mechanical,other,135000,2008,gasoline,False,1.4,sedan,False,front,3750.0,True
Peugeot,207,mechanical,other,195000,2008,diesel,False,1.4,hatchback,False,front,4500.0,False
Peugeot,307,mechanical,black,317700,2002,gasoline,False,2.0,hatchback,False,front,2700.0,True
Peugeot,307,mechanical,silver,223500,2002,gasoline,False,1.6,hatchback,False,front,3900.0,False
Peugeot,806,mechanical,green,428515,1996,gasoline,False,2.0,minivan,False,front,2200.0,True
Peugeot,508,automatic,brown,127000,2013,gasoline,False,1.6,sedan,False,front,10196.34,False
Peugeot,407,mechanical,silver,279000,2006,diesel,False,2.0,sedan,False,front,5200.0,False
Peugeot,3008,mechanical,black,158000,2016,diesel,False,1.6,suv,False,front,13550.0,False
Peugeot,307,mechanical,blue,215000,2002,gasoline,False,1.6,hatchback,False,front,3050.0,True
Peugeot,Partner Tepee,mechanical,black,220000,2009,gasoline,False,1.6,minivan,False,front,6500.0,True
Peugeot,406,automatic,grey,250000,1997,gasoline,False,2.0,sedan,False,front,1750.0,True
Peugeot,306,mechanical,white,245000,2000,diesel,False,1.9,universal,False,front,1950.0,False
Peugeot,307,mechanical,green,255000,2002,gasoline,False,1.6,hatchback,False,front,3700.0,True
Peugeot,Boxer,mechanical,blue,345654,1996,diesel,False,2.5,minibus,False,front,3200.0,True
Peugeot,605,mechanical,silver,235230,1998,gasoline,False,2.0,sedan,False,front,950.0,True
Peugeot,605,mechanical,green,417,1997,diesel,False,2.1,sedan,False,front,1500.0,False
Peugeot,605,mechanical,blue,300000,1994,gasoline,False,2.0,sedan,False,front,450.0,True
Peugeot,308,mechanical,grey,122000,2008,gasoline,False,1.6,hatchback,False,front,5600.0,False
Peugeot,307,automatic,grey,169000,2006,gasoline,False,1.6,hatchback,False,front,4450.0,True
Peugeot,508,automatic,black,124000,2014,diesel,False,1.6,universal,False,front,12550.0,True
Peugeot,Partner,mechanical,red,80011,1996,diesel,False,1.9,minivan,False,front,2800.0,True
Peugeot,Partner,mechanical,other,59281,1997,diesel,False,2.0,minivan,False,front,2900.0,True
Peugeot,806,mechanical,blue,522234,2001,gasoline,False,2.0,minivan,False,front,2600.0,False
Peugeot,207,mechanical,blue,150000,2009,gasoline,False,1.4,hatchback,False,front,5250.0,False
Peugeot,Partner,mechanical,white,787878,1996,diesel,False,1.9,minivan,False,front,2000.0,True
Peugeot,307,mechanical,blue,270000,2002,gasoline,False,1.6,hatchback,False,front,3700.0,True
Peugeot,405,mechanical,grey,250000,1993,gasoline,False,1.8,universal,False,front,900.0,False
Peugeot,308,automatic,other,108000,2010,gasoline,False,1.6,universal,False,front,6600.0,False
Peugeot,605,mechanical,blue,333000,1995,diesel,False,2.5,sedan,False,front,1588.73,True
Peugeot,406,mechanical,silver,111111,1998,diesel,False,1.9,sedan,False,front,2900.0,True
Peugeot,307,mechanical,silver,336000,2002,diesel,False,2.0,universal,False,front,4100.0,False
Peugeot,307,mechanical,white,213000,2001,gasoline,False,2.0,hatchback,False,front,3900.0,False
Peugeot,607,mechanical,silver,263000,2001,diesel,False,2.2,sedan,False,front,3000.0,False
Peugeot,308,automatic,grey,150000,2008,gasoline,False,1.6,hatchback,False,front,5500.0,True
Peugeot,206,mechanical,silver,270000,2007,gasoline,False,1.4,sedan,False,front,2900.0,True
Peugeot,406,mechanical,white,400000,1998,diesel,False,1.9,sedan,False,front,2100.0,False
Peugeot,306,mechanical,red,400000,1997,gasoline,False,1.6,sedan,False,front,1450.0,False
Peugeot,807,automatic,blue,300000,2003,diesel,False,2.0,minivan,False,front,5650.0,False
Peugeot,307,mechanical,silver,226000,2007,diesel,False,1.6,universal,False,front,4800.0,False
Peugeot,306,mechanical,grey,370000,1999,gasoline,False,1.6,sedan,False,front,1999.0,False
Peugeot,5008,mechanical,silver,138000,2011,diesel,False,1.6,minivan,False,front,11200.0,False
Peugeot,207,mechanical,blue,152000,2007,diesel,False,1.6,hatchback,False,front,4200.0,False
Peugeot,406,mechanical,other,300000,1996,diesel,False,1.9,sedan,False,front,2000.0,True
Peugeot,407,mechanical,silver,240000,2006,gasoline,False,1.8,sedan,False,front,5000.0,False
Peugeot,306,mechanical,green,300000,1994,gasoline,False,1.4,hatchback,False,front,1000.0,True
Peugeot,308,mechanical,white,170000,2008,diesel,False,1.6,hatchback,False,front,6500.0,False
Peugeot,Partner,mechanical,white,260000,1999,diesel,False,1.9,van,False,front,2350.0,False
Peugeot,308,mechanical,silver,166800,2009,gasoline,False,1.6,hatchback,False,front,5000.0,False
Peugeot,406,mechanical,blue,123456,2000,gasoline,False,2.0,sedan,False,front,3200.0,True
Peugeot,605,mechanical,green,320000,1993,gasoline,False,2.0,sedan,False,front,1550.0,False
Peugeot,407,mechanical,silver,184000,2009,diesel,False,1.6,universal,False,front,7900.0,False
Peugeot,407,mechanical,silver,330,2005,diesel,False,2.0,sedan,False,front,5250.0,False
Peugeot,406,mechanical,blue,190000,1998,gasoline,False,2.0,universal,False,front,1900.0,False
Peugeot,806,mechanical,blue,470000,1997,diesel,False,2.1,minivan,False,front,3490.0,False
Peugeot,307,mechanical,blue,390000,2002,diesel,False,2.0,universal,False,front,3900.0,False
Peugeot,408,automatic,blue,97000,2013,gasoline,False,1.6,sedan,False,front,6900.0,True
Peugeot,405,mechanical,blue,327000,1995,gasoline,False,1.6,sedan,False,front,1500.0,True
Peugeot,206,automatic,white,152888,1999,gasoline,False,1.4,hatchback,False,front,2000.0,True
Peugeot,308,automatic,grey,151000,2008,gasoline,False,1.6,hatchback,False,front,4800.0,False
Peugeot,406,mechanical,blue,600,2000,gasoline,False,2.0,sedan,False,front,3000.0,True
Peugeot,407,mechanical,silver,237500,2007,gasoline,False,2.0,sedan,False,front,5400.0,False
Peugeot,605,mechanical,grey,120000,1992,diesel,False,2.1,sedan,False,front,1200.0,True
Peugeot,206,mechanical,other,125000,2007,gasoline,False,1.4,sedan,False,front,3150.0,False
Peugeot,206,mechanical,grey,105000,2001,gasoline,False,1.6,cabriolet,False,front,4500.0,True
Peugeot,3008,mechanical,grey,121000,2014,diesel,False,1.6,minivan,False,front,13700.0,False
Peugeot,308,mechanical,black,50000,2008,gasoline,False,1.6,hatchback,False,front,5200.0,True
Peugeot,508,automatic,grey,114000,2014,gasoline,False,1.6,sedan,False,front,12500.0,False
Peugeot,807,mechanical,black,286000,2004,diesel,False,2.2,minivan,False,front,5500.0,True
Peugeot,Partner,mechanical,grey,180000,2010,gasoline,False,1.6,minivan,False,front,5550.0,True
Peugeot,308,mechanical,grey,177000,2016,diesel,False,1.6,universal,False,front,11550.0,False
Peugeot,207,mechanical,grey,187000,2008,gasoline,False,1.4,hatchback,False,front,3600.0,True
Peugeot,307,mechanical,silver,394000,2002,diesel,False,2.0,universal,False,front,3990.0,True
Peugeot,405,mechanical,green,333,1994,diesel,False,1.9,sedan,False,front,650.0,True
Peugeot,Partner,mechanical,blue,340000,2005,gas,True,1.4,minivan,False,front,3500.0,False
Peugeot,207,mechanical,silver,181680,2008,gasoline,False,1.4,hatchback,False,front,5216.26,True
Peugeot,308,automatic,grey,160000,2010,gasoline,False,1.6,hatchback,False,front,3700.0,False
Peugeot,406,mechanical,green,235000,1997,diesel,False,1.9,universal,False,front,2000.0,True
Peugeot,206,mechanical,other,1,2002,gasoline,False,1.4,hatchback,False,front,2600.0,True
Peugeot,Boxer,mechanical,white,380000,1995,diesel,False,2.5,suv,False,front,2300.0,True
Peugeot,307,mechanical,silver,305000,2004,diesel,False,1.6,hatchback,False,front,4000.0,False
Peugeot,306,mechanical,violet,260000,1998,gasoline,False,1.4,hatchback,False,front,1200.0,True
Peugeot,307,mechanical,other,270000,2003,gasoline,False,1.6,hatchback,False,front,3400.0,True
Peugeot,5008,mechanical,black,240000,2011,diesel,False,1.6,minivan,False,front,8600.0,False
Peugeot,405,mechanical,silver,381000,1993,gasoline,False,1.8,sedan,False,front,1100.0,False
Peugeot,307,mechanical,white,260000,2005,diesel,False,1.6,hatchback,False,front,3800.0,True
Peugeot,308,mechanical,blue,115000,2009,gasoline,False,1.6,hatchback,False,front,5000.0,False
Peugeot,207,mechanical,silver,150000,2010,gasoline,False,1.4,hatchback,False,front,5350.0,False
Peugeot,406,mechanical,other,276000,2000,diesel,False,2.0,universal,False,front,3300.0,False
Peugeot,306,mechanical,red,360000,1997,diesel,False,1.9,sedan,False,front,1100.0,False
Peugeot,406,mechanical,blue,318050,1998,diesel,False,1.9,sedan,False,front,2650.0,True
Peugeot,406,mechanical,red,250000,1998,gasoline,False,1.8,sedan,False,front,2100.0,True
Peugeot,605,mechanical,blue,349870,1994,gasoline,False,2.0,sedan,False,front,1350.0,True
Peugeot,206,mechanical,silver,276734,2004,diesel,False,2.0,hatchback,False,front,3150.0,True
Peugeot,3008,mechanical,red,188414,2010,diesel,False,1.6,hatchback,False,front,8700.0,True
Peugeot,Boxer,mechanical,blue,460000,1998,diesel,False,2.5,minibus,False,front,2200.0,True
Peugeot,405,mechanical,red,325000,1993,gasoline,False,1.8,universal,False,front,1300.0,False
Peugeot,605,mechanical,white,111111,1990,diesel,False,2.1,sedan,False,front,700.0,False
Peugeot,406,mechanical,other,268753,2001,gasoline,False,2.0,sedan,False,front,3650.0,False
Peugeot,206,mechanical,blue,112000,2003,gasoline,False,1.1,hatchback,False,front,2600.0,True
Peugeot,407,mechanical,silver,250000,2008,gasoline,False,1.8,sedan,False,front,6100.0,True
Peugeot,206,mechanical,other,272000,2001,gasoline,False,1.1,hatchback,False,front,2400.0,False
Peugeot,307,automatic,red,268481,2001,gasoline,False,2.0,hatchback,False,front,3100.0,True
Peugeot,307,automatic,black,209000,2007,diesel,False,2.0,universal,False,front,6800.0,False
Peugeot,J5,mechanical,white,299999,1994,diesel,False,2.5,van,False,front,1100.0,True
Peugeot,308,automatic,grey,174000,2008,gasoline,False,1.6,universal,False,front,6000.0,True
Peugeot,806,mechanical,blue,240000,1996,gasoline,False,2.0,minivan,False,front,2700.0,True
Peugeot,3008,automatic,silver,169000,2015,diesel,False,1.6,suv,False,front,13000.0,False
Peugeot,307,mechanical,green,372000,2003,diesel,False,2.0,universal,False,front,5100.0,False
Peugeot,406,mechanical,blue,269000,2002,gasoline,False,2.0,universal,False,front,3200.0,False
Peugeot,5008,automatic,silver,172000,2016,diesel,False,1.6,minivan,False,front,13333.0,True
Peugeot,508,mechanical,grey,163700,2015,diesel,False,1.6,universal,False,front,12933.0,True
Peugeot,308,mechanical,black,104000,2014,gasoline,False,1.6,hatchback,False,front,11333.0,False
Peugeot,3008,automatic,grey,146250,2016,diesel,False,1.6,hatchback,False,front,13333.0,True
Peugeot,406,mechanical,green,270000,1998,gasoline,False,1.8,sedan,False,front,800.0,False
Peugeot,307,mechanical,silver,296000,2007,diesel,False,1.6,hatchback,False,front,4850.0,True
Peugeot,406,mechanical,blue,111111,1998,gas,True,1.8,sedan,False,front,1500.0,False
Peugeot,605,mechanical,grey,347000,1998,gasoline,False,2.0,sedan,False,front,2400.0,True
Peugeot,308,mechanical,red,126000,2010,gasoline,False,1.6,hatchback,False,front,5699.0,True
Peugeot,605,mechanical,green,270000,1995,gasoline,False,2.0,sedan,False,front,1700.0,False
Peugeot,207,automatic,orange,135000,2007,gasoline,False,1.6,hatchback,False,front,4200.0,False
Peugeot,307,mechanical,silver,230000,2005,gasoline,False,1.6,universal,False,front,4600.0,False
Peugeot,308,automatic,white,107127,2011,gasoline,False,1.6,hatchback,False,front,6350.0,True
Peugeot,607,automatic,grey,337000,2002,gasoline,False,2.2,sedan,False,front,2100.0,False
Peugeot,406,mechanical,grey,252680,2000,gasoline,False,1.8,sedan,False,front,2950.0,False
Peugeot,406,mechanical,red,300000,1997,gasoline,False,1.8,universal,False,front,1000.0,False
Peugeot,406,mechanical,black,470000,1999,diesel,False,2.0,universal,False,front,2390.0,False
Peugeot,406,mechanical,green,330000,1997,diesel,False,2.1,universal,False,front,1650.0,False
Peugeot,406,automatic,other,232900,2004,gasoline,False,1.8,sedan,False,front,2699.0,False
Peugeot,5008,automatic,grey,175000,2014,diesel,False,1.6,minivan,False,front,13000.0,False
Peugeot,605,mechanical,other,450000,1993,gasoline,False,2.0,sedan,False,front,1200.0,False
Peugeot,406,automatic,blue,346760,2003,gasoline,False,2.0,sedan,False,front,3050.0,False
Peugeot,307,mechanical,green,317882,2005,diesel,False,1.6,universal,False,front,4950.0,False
Peugeot,605,mechanical,green,400000,1991,gasoline,False,2.0,sedan,False,front,800.0,True
Peugeot,206,mechanical,other,274529,2002,gasoline,False,1.1,hatchback,False,front,3250.0,False
Peugeot,406,mechanical,red,309000,1999,gasoline,False,1.8,sedan,False,front,2950.0,False
Peugeot,308,automatic,white,146000,2009,gasoline,False,1.6,hatchback,False,front,5500.0,False
Peugeot,3008,automatic,brown,119000,2012,gasoline,False,1.6,suv,False,front,9999.0,False
Peugeot,306,mechanical,grey,242000,1994,gasoline,False,1.1,hatchback,False,front,950.0,False
Peugeot,207,automatic,silver,70833,2009,gasoline,False,1.4,hatchback,False,front,4700.0,False
Peugeot,407,mechanical,other,298000,2005,diesel,False,1.6,sedan,False,front,5150.0,False
Peugeot,406,mechanical,blue,200000,2002,gasoline,False,1.8,sedan,False,front,3150.0,False
Peugeot,Partner,mechanical,grey,450000,1999,diesel,False,1.9,minivan,False,front,2900.0,True
Peugeot,406,mechanical,brown,360000,2002,gasoline,False,2.0,universal,False,front,3600.0,False
Peugeot,605,mechanical,other,500000,1995,diesel,False,2.1,sedan,False,front,948.5,True
Peugeot,406,mechanical,orange,156000,1998,gasoline,False,1.8,sedan,False,front,1400.0,False
Peugeot,406,mechanical,silver,354645,1999,gasoline,False,2.0,sedan,False,front,2800.0,True
Peugeot,406,mechanical,silver,330000,1998,gasoline,False,1.8,sedan,False,front,2400.0,False
Peugeot,307,mechanical,other,408,2002,gasoline,False,1.6,universal,False,front,3770.0,False
Peugeot,407,automatic,silver,200000,2006,diesel,False,2.0,hatchback,False,front,5650.0,True
Peugeot,308,mechanical,grey,198000,2015,diesel,False,1.6,universal,False,front,10650.0,False
Peugeot,406,mechanical,blue,274538,1996,gasoline,False,2.0,sedan,False,front,3400.0,True
Peugeot,307,mechanical,black,240000,2006,gasoline,False,1.6,hatchback,False,front,4300.0,False
Peugeot,605,mechanical,grey,1000000,1998,diesel,False,2.5,sedan,False,front,2200.0,True
Peugeot,406,mechanical,brown,230000,2002,diesel,False,2.0,sedan,False,front,3555.0,False
Peugeot,307,mechanical,silver,431970,2002,diesel,False,2.0,hatchback,False,front,3300.0,True
Peugeot,406,mechanical,green,350000,1995,gasoline,False,1.8,sedan,False,front,1650.0,True
Peugeot,307,mechanical,blue,300000,2001,gasoline,False,2.0,hatchback,False,front,3400.0,False
Peugeot,406,mechanical,green,200000,1998,diesel,False,1.9,universal,False,front,2500.0,True
Peugeot,406,mechanical,green,395532,1999,gasoline,False,1.8,sedan,False,front,3000.0,False
Peugeot,406,mechanical,silver,150000,2000,gasoline,False,1.8,sedan,False,front,3250.0,False
Peugeot,308,mechanical,blue,240000,2008,gasoline,False,1.6,hatchback,False,front,3500.0,True
Peugeot,605,mechanical,green,350000,1994,gasoline,False,2.0,sedan,False,front,1000.0,True
Peugeot,806,mechanical,white,470000,1999,gasoline,False,2.0,minivan,False,front,3100.0,False
Peugeot,407,mechanical,black,320000,2004,gasoline,False,2.2,sedan,False,front,5100.0,False
Peugeot,406,mechanical,silver,200000,1998,gas,True,1.8,universal,False,front,2200.0,True
Peugeot,605,mechanical,red,350000,1996,diesel,False,2.5,sedan,False,front,1500.0,True
Peugeot,806,mechanical,blue,265363,2000,gasoline,False,2.0,minivan,False,front,3000.0,False
Peugeot,308,automatic,blue,120000,2008,gasoline,False,1.6,hatchback,False,front,4200.0,False
Peugeot,407,mechanical,silver,350000,2005,gasoline,False,2.0,universal,False,front,5000.0,False
Peugeot,406,mechanical,blue,397000,1999,diesel,False,2.0,universal,False,front,2990.0,True
Peugeot,Expert Tepee,mechanical,silver,257000,2007,diesel,False,2.0,universal,False,front,9750.0,False
Peugeot,607,automatic,black,369000,2001,diesel,False,2.2,sedan,False,front,5500.0,True
Peugeot,406,mechanical,blue,200000,1997,gasoline,False,1.6,sedan,False,front,1.0,False
Peugeot,Boxer,mechanical,white,230000,2014,diesel,False,2.2,minibus,False,front,20450.0,False
Peugeot,207,automatic,red,111000,2007,gasoline,False,1.6,hatchback,False,front,4500.0,False
Peugeot,605,mechanical,other,359000,1997,gasoline,False,2.0,sedan,False,front,800.0,True
Peugeot,407,mechanical,black,283000,2005,diesel,False,2.0,sedan,False,front,5000.0,True
Peugeot,406,mechanical,other,345000,1996,gasoline,False,1.8,sedan,False,front,2100.0,True
Peugeot,306,mechanical,blue,220000,1999,gasoline,False,1.6,sedan,False,front,1650.0,False
Peugeot,Expert Tepee,mechanical,silver,220000,2008,diesel,False,2.0,minibus,False,front,10670.59,True
Peugeot,206,mechanical,other,380000,2001,diesel,False,1.9,hatchback,False,front,3000.0,True
Peugeot,407,mechanical,other,250000,2004,gasoline,False,2.0,universal,False,front,4742.47,False
Peugeot,406,mechanical,violet,315000,1996,gas,True,1.8,sedan,False,front,2600.0,False
Peugeot,308,mechanical,black,150000,2010,gasoline,False,1.6,universal,False,front,5700.0,False
Peugeot,807,mechanical,blue,315000,2005,diesel,False,2.0,minivan,False,front,6100.0,False
Peugeot,607,mechanical,black,206000,2003,gasoline,False,2.2,sedan,False,front,5200.0,False
Peugeot,Partner Tepee,mechanical,blue,216000,2016,gasoline,False,1.6,minivan,False,front,11000.0,False
Peugeot,107,mechanical,blue,147000,2008,gasoline,False,1.0,hatchback,False,front,4000.0,False
Peugeot,208,mechanical,grey,101000,2014,diesel,False,1.4,hatchback,False,front,7950.0,False
Peugeot,308,mechanical,white,200000,2009,gasoline,False,1.6,hatchback,False,front,4600.0,False
Peugeot,207,automatic,green,160000,2007,gasoline,False,1.6,hatchback,False,front,3800.0,True
Peugeot,406,mechanical,green,250000,2002,diesel,False,2.2,coupe,False,front,4400.0,True
Peugeot,308,mechanical,black,145,2011,gasoline,False,1.6,hatchback,False,front,6100.0,True
Peugeot,407,mechanical,other,235685,2006,diesel,False,1.6,sedan,False,front,5200.0,False
Peugeot,607,mechanical,blue,393000,2000,diesel,False,2.2,sedan,False,front,3850.0,True
Peugeot,406,automatic,blue,280000,2002,gasoline,False,2.0,sedan,False,front,2500.0,True
Peugeot,4007,automatic,white,119495,2011,gasoline,False,2.4,suv,False,all,10650.0,True
Peugeot,3008,automatic,black,170000,2009,diesel,False,1.6,suv,False,front,8750.0,True
Peugeot,307,mechanical,silver,305080,2003,diesel,False,2.0,universal,False,front,3690.0,False
Peugeot,307,mechanical,black,315205,2004,diesel,False,2.0,minivan,False,front,4300.0,True
Peugeot,206,mechanical,green,218000,2001,gasoline,False,1.1,hatchback,False,front,2500.0,False
Peugeot,405,mechanical,green,390000,1995,gasoline,False,1.8,sedan,False,front,1185.61,True
Peugeot,306,mechanical,red,211000,1997,gasoline,False,2.0,cabriolet,False,front,2300.0,True
Peugeot,807,mechanical,silver,494830,2006,diesel,False,2.2,minivan,False,front,5500.0,False
Peugeot,405,mechanical,green,278000,1991,gasoline,False,1.9,sedan,False,front,600.0,True
Peugeot,4007,automatic,grey,170000,2011,gasoline,False,2.4,suv,False,all,10250.0,True
Peugeot,3008,mechanical,white,105000,2011,gasoline,False,1.6,suv,False,front,9500.0,True
Peugeot,1007,mechanical,grey,160000,2005,gasoline,False,1.4,hatchback,False,front,3800.0,False
Peugeot,607,automatic,green,277456,2001,gasoline,False,3.0,sedan,False,front,4350.0,False
Peugeot,605,mechanical,other,300000,1991,gasoline,False,2.0,sedan,False,front,950.0,True
Peugeot,605,mechanical,grey,1000,1991,gasoline,False,2.0,sedan,False,front,900.0,True
Peugeot,406,mechanical,blue,105000,1998,diesel,False,1.9,sedan,False,front,1750.0,True
Peugeot,406,mechanical,black,480400,2001,diesel,False,2.2,sedan,False,front,2900.0,False
Peugeot,306,mechanical,blue,567000,1998,diesel,False,1.9,universal,False,front,1850.0,True
Peugeot,408,mechanical,other,97000,2013,gasoline,False,1.6,sedan,False,front,7706.54,False
Peugeot,406,mechanical,black,350000,2000,gasoline,False,1.8,sedan,False,front,2550.0,True
Peugeot,307,mechanical,silver,500000,2005,diesel,False,1.6,minivan,False,front,4400.0,True
Peugeot,605,mechanical,blue,514400,1994,diesel,False,2.1,sedan,False,front,1413.26,False
Peugeot,407,mechanical,grey,350000,2004,diesel,False,1.6,sedan,False,front,5000.0,True
Peugeot,406,mechanical,silver,320000,2002,diesel,False,2.2,sedan,False,front,3700.0,False
Peugeot,406,mechanical,grey,252000,2000,gasoline,False,1.8,sedan,False,front,1950.0,True
Peugeot,406,automatic,silver,320000,2003,gas,True,2.0,sedan,False,front,3100.0,False
Peugeot,406,mechanical,black,300000,1997,gasoline,False,2.0,universal,False,front,2300.0,True
Peugeot,406,mechanical,silver,250000,1996,gasoline,False,2.0,sedan,False,front,1450.0,False
Peugeot,Expert,mechanical,silver,490000,2004,diesel,False,2.0,minivan,False,front,4500.0,True
Peugeot,405,mechanical,grey,300000,1990,gasoline,False,1.6,sedan,False,front,2250.0,False
Peugeot,406,mechanical,red,180000,1996,gasoline,False,1.8,sedan,False,front,1900.0,False
Peugeot,308,automatic,red,140000,2011,gasoline,False,1.6,hatchback,False,front,6950.0,False
Peugeot,206,mechanical,blue,266000,1999,gasoline,False,1.6,hatchback,False,front,2300.0,False
Peugeot,406,mechanical,silver,360000,2001,diesel,False,2.0,sedan,False,front,3200.0,False
Peugeot,308,mechanical,white,10000,2010,gasoline,False,1.6,hatchback,False,front,5500.0,True
Peugeot,806,mechanical,blue,300000,1998,gasoline,False,2.0,minivan,False,front,2000.0,True
Peugeot,406,mechanical,blue,345829,1998,gasoline,False,2.0,sedan,False,front,2300.0,True
Peugeot,605,mechanical,blue,323000,1995,gasoline,False,2.0,sedan,False,front,1650.0,True
Peugeot,407,automatic,silver,264000,2004,gasoline,False,2.0,universal,False,front,4450.0,False
Peugeot,406,mechanical,silver,400000,1999,diesel,False,2.0,sedan,False,front,3400.0,True
Peugeot,406,mechanical,blue,300000,1998,diesel,False,1.9,universal,False,front,2450.0,True
Peugeot,4007,mechanical,grey,250000,2010,diesel,False,2.2,suv,False,all,11200.0,False
Peugeot,206,mechanical,silver,272000,2007,gasoline,False,1.4,sedan,False,front,2900.0,True
Peugeot,405,mechanical,red,300000,1994,gasoline,False,1.6,sedan,False,front,700.0,True
Peugeot,405,mechanical,grey,996566,1993,diesel,False,1.9,universal,False,front,118.56,False
Peugeot,307,mechanical,white,280000,2005,diesel,False,1.6,universal,False,front,4550.0,False
Peugeot,406,mechanical,white,300000,1997,gasoline,False,2.0,universal,False,front,1650.0,False
